ID,Description,PartCategory,PartFamilyID,PartFamilyDescription,Supplier,SupplierID,CRMSupplierID,SupplierAddressID
ABC-420-1C9BE247,"Screw, 34.987 - Av1",N/A,7B52009B64,Cronus,,,,
ABC-420-491F7B07,"Nano Film, 23"" dim",N/A,7B52009B64,Cronus,,,,
ABC-420-4F95E326,"Power Port, Thick 23K Ohm",N/A,7B52009B64,Cronus,,,,
ABC-420-54F6C293,"Meter, 4"" dim",N/A,7B52009B64,Cronus,,,,
ABC-420-7C660F15,"Nano Film, 23"" dim",N/A,7B52009B64,Cronus,,,,
ABC-420-8AB47B31,"Nano Film, 23"" dim",N/A,7B52009B64,Cronus,,,,
ABC-420-A4254EAB,"Heatsink, Macro 243K Ohm",N/A,7B52009B64,Cronus,,,,
ABC-420-A4535E46,"Screw, 34.987 - Av1",N/A,7B52009B64,Cronus,,,,
ABC-420-BC11D952,"Screw, 1%sec",N/A,7B52009B64,Cronus,,,,
ABC-420-CB57C4BE,"Power Port, Thick 23K Ohm",N/A,7B52009B64,Cronus,,,,
ABC-420-E038FA91,"Screw, 34.987 - Av1",N/A,7B52009B64,Cronus,,,,
ABC-420-E0D8DF08,"Meter, 4"" dim",N/A,7B52009B64,Cronus,,,,
ABC-420-FC1E3289,"Bolt, Thick 243K Ohm",N/A,7B52009B64,Cronus,,,,
ABC-450-00FDEC4C,"Meter, 4"" dim",N/A,7B52009B64,Cronus,,,,
ABC-450-5CF25A09,"Wire, 33"" dim",N/A,7B52009B64,Cronus,,,,
ABC-450-5D97172A,"Nano Film, 6.3 % nevi3",N/A,7B52009B64,Cronus,,,,
ABC-450-67F917DB,"Meter, 4"" dim",N/A,7B52009B64,Cronus,,,,
ABC-450-9B52731B,"Wire, 7"" dim",N/A,7B52009B64,Cronus,,,,
ABC-450-A79EC1C8,"Meter, 19"" dim",N/A,7B52009B64,Cronus,,,,
ABC-450-BD9E6D7E,"Cap, 17.386 - Av2",N/A,7B52009B64,Cronus,,,,
ABC-450-D92FE298,"Nano Film, 23"" dim",N/A,7B52009B64,Cronus,,,,
ABC-450-F13F734D,"Cap, 1%sec",N/A,7B52009B64,Cronus,,,,
ABC-490-35510DE8,"Nano Film, 23"" dim",N/A,7B52009B64,Cronus,,,,
ABC-490-4B96F8EF,"Heatsink, 3"" dim",N/A,7B52009B64,Cronus,,,,
ABC-490-990AAE92,"Screw, 34.987 - Av1",N/A,7B52009B64,Cronus,,,,
ABC-490-C0FD86A5,"Faceplate, 17.386 - Av2",N/A,7B52009B64,Cronus,,,,
ABC-510-5ABC18B9,"Wire, 24.987 - Aba7",N/A,7B52009B64,Cronus,,,,
ABC-510-731AD768,"Meter, 4"" dim",N/A,7B52009B64,Cronus,,,,
ABC-510-9BE17789,"Wire, 24.987 - Aba7",N/A,7B52009B64,Cronus,,,,
ABC-520-16FA7AF6,"Screw, 34.987 - Av1",Component,7B52009B64,Cronus,Stimp Hardware,1277462715,6EEF664840,000036031A
ABC-520-35590410,"Meter, 19"" dim",N/A,7B52009B64,Cronus,,,,
ABC-520-4BEB3B5E,"Nano Film, 6.3 % nevi3",Component,7B52009B64,Cronus,Qualarius,401723396,74C582666E,00002861DA
ABC-520-9C74C720,"Nano Film, Micro 3K Ohm",N/A,7B52009B64,Cronus,,,,
ABC-520-B2B78428,"Power Port, Thick 23K Ohm",N/A,7B52009B64,Cronus,,,,
ABC-520-B93E97FD,"Wire, 33"" dim",N/A,7B52009B64,Cronus,,,,
ABC-520-BB8B09AD,"Wire, 33"" dim",Component,7B52009B64,Cronus,Sigbar,1762632449,C0BD210C60,0007A2F514
ABC-520-C01E419E,"Cap, 17.386 - Av2",Component,7B52009B64,Cronus,Digitalus,1550304635,5192B86AF2,00006B1B5C
ABC-520-CA1EF61E,"Screw, 1%sec",N/A,7B52009B64,Cronus,,,,
ABC-520-DB68683E,"Meter, 4"" dim",N/A,7B52009B64,Cronus,,,,
ABC-520-DFB3228F,"Meter, 19"" dim",Component,7B52009B64,Cronus,Sigbar,1762632449,C0BD210C60,0007A2F514
ABC-520-E5AED5DC,"Heatsink, Macro 243K Ohm",Component,7B52009B64,Cronus,Cavplum,628557130,2BAD762EAE,00000C24E6
ABC-520-E989FB60,"Nano Film, 1.987 - Cra8",N/A,7B52009B64,Cronus,,,,
ABC-520520-E193A01E,"Wire, 7"" dim",N/A,7B52009B64,Cronus,,,,
ABC-521575-09D66F6E,"Wire, 33"" dim",N/A,7B52009B64,Cronus,,,,
ABC-521575-9D8974BA,"Nano Film, 34.987 - Av1",N/A,7B52009B64,Cronus,,,,
ABC-530-10592407,"Power Port, Thick 23K Ohm",N/A,7B52009B64,Cronus,,,,
ABC-530-2D1B5B35,"Cap, 1%sec",N/A,7B52009B64,Cronus,,,,
ABC-530-76DC7215,"Wire, 24.987 - Aba7",N/A,7B52009B64,Cronus,,,,
ABC-540-0A620481,"Cap, 17.386 - Av2",N/A,7B52009B64,Cronus,,,,
ABC-540-0D57294F,"Cap, 1%sec",N/A,7B52009B64,Cronus,,,,
ABC-540-0EA4117F,"Heatsink, Macro 243K Ohm",N/A,7B52009B64,Cronus,,,,
ABC-540-17BFB3B3,"Wire, 7"" dim",N/A,7B52009B64,Cronus,,,,
ABC-540-1AD38773,"Power Port, Thick 23K Ohm",N/A,7B52009B64,Cronus,,,,
ABC-540-2584F6D1,"Nano Film, 1.987 - Cra8",N/A,7B52009B64,Cronus,,,,
ABC-540-322150C8,"Power Port, Thick 23K Ohm",N/A,7B52009B64,Cronus,,,,
ABC-540-3396B985,"Wire, 33"" dim",N/A,7B52009B64,Cronus,,,,
ABC-540-3474937B,"Cap, 17.386 - Av2",N/A,7B52009B64,Cronus,,,,
ABC-540-4841EA0C,"Meter, 4"" dim",N/A,7B52009B64,Cronus,,,,
ABC-540-5A505A40,"Power Port, Thick 23K Ohm",N/A,7B52009B64,Cronus,,,,
ABC-540-727BB149,"Power Port, Thick 23K Ohm",N/A,7B52009B64,Cronus,,,,
ABC-540-85A5E355,"Heatsink, Macro 243K Ohm",N/A,7B52009B64,Cronus,,,,
ABC-540-94E527BE,"Nano Film, 23"" dim",N/A,7B52009B64,Cronus,,,,
ABC-540-C3233638,"Meter, 19"" dim",N/A,7B52009B64,Cronus,,,,
ABC-540-CA1EF61E,"Wire, 24.987 - Aba7",N/A,7B52009B64,Cronus,,,,
ABC-540-CF2CDB92,"Nano Film, 23"" dim",N/A,7B52009B64,Cronus,,,,
ABC-540-D4AD775E,"Bolt, Thick 243K Ohm",N/A,7B52009B64,Cronus,,,,
ABC-540-D89F2B15,"Nano Film, 23"" dim",N/A,7B52009B64,Cronus,,,,
ABC-540-DF7562D7,"Screw, 34.987 - Av1",N/A,7B52009B64,Cronus,,,,
ABC-610-3359D4EA,"Screw, 34.987 - Av1",N/A,7B52009B64,Cronus,,,,
ABC-610-37B04168,"Cap, 1%sec",N/A,7B52009B64,Cronus,,,,
ABC-610-9BE17789,"Wire, 24.987 - Aba7",N/A,7B52009B64,Cronus,,,,
ABC-610-AC8270A8,"Cap, 1%sec",N/A,7B52009B64,Cronus,,,,
ABC-610-DB68683E,"Nano Film, 34.987 - Av1",N/A,7B52009B64,Cronus,,,,
ABC-620-BEE38AD6,"Heatsink, Macro 243K Ohm",N/A,7B52009B64,Cronus,,,,
ABC-710-0A620481,"Wire, 33"" dim",N/A,7B52009B64,Cronus,,,,
ABC-710-0B6D6825,"Bolt, Thick 243K Ohm",N/A,7B52009B64,Cronus,,,,
ABC-710-0D57294F,"Cap, 17.386 - Av2",Component,7B52009B64,Cronus,Cesium Electronics,1490588195,B9CC46B098,000017E81E
ABC-710-119B019B,"Screw, 1%sec",N/A,7B52009B64,Cronus,,,,
ABC-710-132CEC9F,"Nano Film, 23"" dim",Component,7B52009B64,Cronus,Cavplum,628557130,2BAD762EAE,00000C24E6
ABC-720-59E0FEC5,"Wire, 7"" dim",N/A,7B52009B64,Cronus,,,,
ABC-720-727BB149,"Nano Film, 1.987 - Cra8",N/A,7B52009B64,Cronus,,,,
ABC-720-8174355A,"Faceplate, 17.386 - Av2",Assembly,7B52009B64,Cronus,,,,
ABC-720-8787FD2C,"Faceplate, 17.386 - Av2",N/A,7B52009B64,Cronus,,,,
ABC-720-8B62940D,"Faceplate, 17.386 - Av2",N/A,7B52009B64,Cronus,,,,
ABC-720-CFBCB12B,"Power Port, Thick 23K Ohm",N/A,7B52009B64,Cronus,,,,
ABC-735-5D97172A,"Nano Film, 23"" dim",N/A,7B52009B64,Cronus,,,,
ABC-735-B52B82AF,"Meter, 19"" dim",N/A,7B52009B64,Cronus,,,,
ABC-735-C32B8D0B,"Wire, 7"" dim",N/A,7B52009B64,Cronus,,,,
ABC-745-2D1B5B35,"Faceplate, 17.386 - Av2",N/A,7B52009B64,Cronus,,,,
ABC-750-0A620481,"Heatsink, Macro 243K Ohm",N/A,7B52009B64,Cronus,,,,
ABC-750-3474937B,"Bolt, Thick 243K Ohm",Assembly,7B52009B64,Cronus,,,,
ABC-810-41D9A4A5,"Nano Film, 23"" dim",N/A,7B52009B64,Cronus,,,,
ABC-810-ACBBC0F2,"Power Port, Thick 23K Ohm",N/A,7B52009B64,Cronus,,,,
ABC-820-3359D4EA,"Nano Film, 1.987 - Cra8",N/A,7B52009B64,Cronus,,,,
ABC-850-A6126DF9,"Nano Film, Micro 3K Ohm",N/A,7B52009B64,Cronus,,,,
ABC-870-0C9011A4,"Faceplate, 17.386 - Av2",N/A,7B52009B64,Cronus,,,,
ABC-870-59E410C7,"Meter, 4"" dim",N/A,7B52009B64,Cronus,,,,
ABC-870-8A15CA25,"Nano Film, 34.987 - Av1",N/A,7B52009B64,Cronus,,,,
ABC-870-D6B27B64,"Nano Film, 1.987 - Cra8",N/A,7B52009B64,Cronus,,,,
ABC-870-F457B219,"Cap, 1%sec",N/A,7B52009B64,Cronus,,,,
ABC-880-A6126DF9,"Wire, 24.987 - Aba7",N/A,7B52009B64,Cronus,,,,
ABC-910-0C9011A4,"Nano Film, 1.987 - Cra8",N/A,7B52009B64,Cronus,,,,
ABC-910-7C660F15,"Faceplate, 17.386 - Av2",Assembly,7B52009B64,Cronus,,,,
ABC-910-84E221D9,"Nano Film, 23"" dim",Assembly,7B52009B64,Cronus,,,,
ABC-910-D6B27B64,"Screw, 1%sec",N/A,7B52009B64,Cronus,,,,
ABC-910-D780DC14,"Faceplate, 17.386 - Av2",Assembly,7B52009B64,Cronus,,,,
ABC-920-416EA4A2,"Meter, 19"" dim",N/A,7B52009B64,Cronus,,,,
ABC-920-5ABC18B9,"Meter, 19"" dim",N/A,7B52009B64,Cronus,,,,
ABC-920-6CA25EC5,"Bolt, Thick 243K Ohm",N/A,7B52009B64,Cronus,,,,
ABC-920-938E7CB0,"Faceplate, 17.386 - Av2",Assembly,7B52009B64,Cronus,,,,
ABC-920-A6126DF9,"Meter, 4"" dim",N/A,7B52009B64,Cronus,,,,
ABC-920-AE109F58,"Heatsink, 3"" dim",N/A,7B52009B64,Cronus,,,,
ABC-920-C3CB45EC,"Power Port, Thick 23K Ohm",N/A,7B52009B64,Cronus,,,,
ABC-920-EAEBF651,"Wire, 24.987 - Aba7",N/A,7B52009B64,Cronus,,,,
ABC-940-786DE586,"Wire, 24.987 - Aba7",N/A,7B52009B64,Cronus,,,,
ABC-AC944763-x,"Wire, 33"" dim",N/A,7B52009B64,Cronus,,,,
ABC-F6486DAA-x,"Nano Film, 1.987 - Cra8",N/A,7B52009B64,Cronus,,,,
ABC-FIRMWARE-x,"Nano Film, 34.987 - Av1",Component,7B52009B64,Cronus,Electronica,481989692,EE2EF596E9,000FE1A50B
ABC-HFE-59976704,"Power Port, Thick 23K Ohm",N/A,7B52009B64,Cronus,,,,
ABC-MDPT-x,"Cap, 1%sec",N/A,7B52009B64,Cronus,,,,
ABC-MPI000530-x,"Bolt, Thick 243K Ohm",N/A,7B52009B64,Cronus,,,,
ABC-MPI002445-x,"Faceplate, 17.386 - Av2",N/A,7B52009B64,Cronus,,,,
ABC-MPI008792-x,"Bolt, Thick 243K Ohm",N/A,7B52009B64,Cronus,,,,
ABC-MPI013600-x,"Nano Film, 34.987 - Av1",N/A,7B52009B64,Cronus,,,,
ABC-PF11-6D0E1050,"Meter, 4"" dim",N/A,7B52009B64,Cronus,,,,
ABC-PNW-32096C2E,"Nano Film, Micro 3K Ohm",N/A,7B52009B64,Cronus,,,,
ABC-SO-0C124007,"Meter, 19"" dim",N/A,7B52009B64,Cronus,,,,
ABC-SPI001565-x,"Wire, 33"" dim",N/A,7B52009B64,Cronus,,,,
ABC-SPI001917-x,"Screw, 34.987 - Av1",N/A,7B52009B64,Cronus,,,,
ABC-SSJ100023-x,"Nano Film, 34.987 - Av1",N/A,7B52009B64,Cronus,,,,
ABC-SSJ102037-x,"Wire, 24.987 - Aba7",N/A,7B52009B64,Cronus,,,,
ABC-SSJ104036-x,"Cap, 17.386 - Av2",N/A,7B52009B64,Cronus,,,,
ABC-SSJ310038-x,"Nano Film, 23"" dim",N/A,7B52009B64,Cronus,,,,
ABC-SSJ310250-x,"Nano Film, 1.987 - Cra8",N/A,7B52009B64,Cronus,,,,
ABC-SSJ320020-x,"Power Port, Thick 23K Ohm",N/A,7B52009B64,Cronus,,,,
ABC-000002-x,"Faceplate, Thin 43K Ohm",N/A,91032AD7BB,Rhea,,,,
ABC-000022-x,"Screw, Thick 23K Ohm",N/A,91032AD7BB,Rhea,,,,
ABC-000028-x,"Heatsink, 24.987 - Aba7",N/A,91032AD7BB,Rhea,,,,
ABC-000068-x,"Cap, 24.987 - Aba7",N/A,91032AD7BB,Rhea,,,,
ABC-000119 Rev 00B-x,"Faceplate, Thin 43K Ohm",Component,91032AD7BB,Rhea,Hardware United,690386781,B5C20DC621,0003FAB478
ABC-000119 Rev 0A1-x,"Faceplate, Thin 43K Ohm",N/A,91032AD7BB,Rhea,,,,
ABC-100-871C239C,"Cap, 31.987 - Be1",N/A,91032AD7BB,Rhea,,,,
ABC-110-141CF79E,"Cap, 24.987 - Aba7",N/A,91032AD7BB,Rhea,,,,
ABC-110-7A677970,"Cap, 31.987 - Be1",N/A,91032AD7BB,Rhea,,,,
ABC-120-4349011A,"Screw, Thick 23K Ohm",N/A,91032AD7BB,Rhea,,,,
ABC-210-1469E0D8,"Board, 31.987 - Be1",N/A,91032AD7BB,Rhea,,,,
ABC-210-C7A06415,"Heatsink, 24.987 - Aba7",N/A,91032AD7BB,Rhea,,,,
ABC-210-DB68683E,"Cap, 31.987 - Be1",N/A,91032AD7BB,Rhea,,,,
ABC-220-132CEC9F,"Faceplate, Thin 43K Ohm",N/A,91032AD7BB,Rhea,,,,
ABC-220-3C4D5D76,"Heatsink, 24.987 - Aba7",N/A,91032AD7BB,Rhea,,,,
ABC-220-49AD8A40,"Cap, 24.987 - Aba7",N/A,91032AD7BB,Rhea,,,,
ABC-220-7F79FD6A,"Cap, 24.987 - Aba7",N/A,91032AD7BB,Rhea,,,,
ABC-220-9EFD9DE0,"Board, 31.987 - Be1",N/A,91032AD7BB,Rhea,,,,
ABC-220-A4D40FB8,"Cap, 24.987 - Aba7",N/A,91032AD7BB,Rhea,,,,
ABC-220-B52B82AF,"Cap, 31.987 - Be1",N/A,91032AD7BB,Rhea,,,,
ABC-220-E372902D,"Screw, Thick 23K Ohm",N/A,91032AD7BB,Rhea,,,,
ABC-220-E5AED5DC,"Cap, 31.987 - Be1",N/A,91032AD7BB,Rhea,,,,
ABC-220-EAEBF651,"Board, 31.987 - Be1",N/A,91032AD7BB,Rhea,,,,
ABC-230-59E0FEC5,"Heatsink, 24.987 - Aba7",N/A,91032AD7BB,Rhea,,,,
ABC-230-B2E77F85,"Heatsink, 24.987 - Aba7",N/A,91032AD7BB,Rhea,,,,
ABC-240-3396B985,"Board, 31.987 - Be1",N/A,91032AD7BB,Rhea,,,,
ABC-240-A6126DF9,"Faceplate, Thin 43K Ohm",N/A,91032AD7BB,Rhea,,,,
ABC-250-0B343F87,"Cap, 31.987 - Be1",N/A,91032AD7BB,Rhea,,,,
ABC-250-0D0C3ED0,"Cap, 24.987 - Aba7",N/A,91032AD7BB,Rhea,,,,
ABC-250-2D1B5B35,"Heatsink, 24.987 - Aba7",N/A,91032AD7BB,Rhea,,,,
ABC-250-A19B5748,"Screw, Thick 23K Ohm",N/A,91032AD7BB,Rhea,,,,
ABC-250-ACBBC0F2,"Screw, Thick 23K Ohm",N/A,91032AD7BB,Rhea,,,,
ABC-250-BC11D952,"Screw, Thick 23K Ohm",N/A,91032AD7BB,Rhea,,,,
ABC-310-17BFB3B3,"Cap, 24.987 - Aba7",N/A,91032AD7BB,Rhea,,,,
ABC-310-35FFCA83,"Faceplate, Thin 43K Ohm",N/A,91032AD7BB,Rhea,,,,
ABC-310-373772F8,"Cap, 31.987 - Be1",N/A,91032AD7BB,Rhea,,,,
ABC-310-7F1D6778,"Screw, Thick 23K Ohm",N/A,91032AD7BB,Rhea,,,,
ABC-310-88C0D8D9,"Board, 31.987 - Be1",N/A,91032AD7BB,Rhea,,,,
ABC-310-A34C7B55,"Board, 31.987 - Be1",N/A,91032AD7BB,Rhea,,,,
ABC-310-B2B78428,"Faceplate, Thin 43K Ohm",N/A,91032AD7BB,Rhea,,,,
ABC-310-DF1B21DE,"Screw, Thick 23K Ohm",N/A,91032AD7BB,Rhea,,,,
ABC-420-544C23E4,"Faceplate, Thin 43K Ohm",N/A,91032AD7BB,Rhea,,,,
ABC-420-57DFA2A0,"Cap, 31.987 - Be1",N/A,91032AD7BB,Rhea,,,,
ABC-420-CC2A8333,"Faceplate, Thin 43K Ohm",N/A,91032AD7BB,Rhea,,,,
ABC-420-E93E3B39,"Faceplate, Thin 43K Ohm",N/A,91032AD7BB,Rhea,,,,
ABC-450-0C9011A4,"Cap, 31.987 - Be1",N/A,91032AD7BB,Rhea,,,,
ABC-450-544C23E4,"Screw, Thick 23K Ohm",N/A,91032AD7BB,Rhea,,,,
ABC-450-82E13F9E,"Heatsink, 24.987 - Aba7",N/A,91032AD7BB,Rhea,,,,
ABC-450-99FF07E4,"Faceplate, Thin 43K Ohm",N/A,91032AD7BB,Rhea,,,,
ABC-450-DB68683E,"Screw, Thick 23K Ohm",N/A,91032AD7BB,Rhea,,,,
ABC-450-FA824C36,"Cap, 24.987 - Aba7",N/A,91032AD7BB,Rhea,,,,
ABC-490-59E410C7,"Heatsink, 24.987 - Aba7",N/A,91032AD7BB,Rhea,,,,
ABC-490-F8E322EC,"Cap, 31.987 - Be1",N/A,91032AD7BB,Rhea,,,,
ABC-510-84C20589,"Board, 31.987 - Be1",N/A,91032AD7BB,Rhea,,,,
ABC-510-86DFB043,"Screw, Thick 23K Ohm",N/A,91032AD7BB,Rhea,,,,
ABC-520-06153786,"Heatsink, 24.987 - Aba7",Component,91032AD7BB,Rhea,Parts Store,415497922,D87FAFA878,00182D197E
ABC-520-12E6AD33,"Screw, Thick 23K Ohm",N/A,91032AD7BB,Rhea,,,,
ABC-520-4CEC8A26,"Heatsink, 24.987 - Aba7",Component,91032AD7BB,Rhea,Cesium Electronics,1490588195,B9CC46B098,000017E81E
ABC-520-84E221D9,"Heatsink, 24.987 - Aba7",Component,91032AD7BB,Rhea,Kelv,1193274981,D5CFF47630,000035BA3A
ABC-520-A6126DF9,"Screw, Thick 23K Ohm",N/A,91032AD7BB,Rhea,,,,
ABC-530-52AE234C,"Cap, 24.987 - Aba7",N/A,91032AD7BB,Rhea,,,,
ABC-540-0C9011A4,"Heatsink, 24.987 - Aba7",N/A,91032AD7BB,Rhea,,,,
ABC-540-255C50A3,"Faceplate, Thin 43K Ohm",N/A,91032AD7BB,Rhea,,,,
ABC-540-79ED239A,"Heatsink, 24.987 - Aba7",N/A,91032AD7BB,Rhea,,,,
ABC-540-892D2C87,"Faceplate, Thin 43K Ohm",N/A,91032AD7BB,Rhea,,,,
ABC-540-B93E97FD,"Heatsink, 24.987 - Aba7",N/A,91032AD7BB,Rhea,,,,
ABC-710-1469E0D8,"Screw, Thick 23K Ohm",Assembly,91032AD7BB,Rhea,,,,
ABC-710-57DFA2A0,"Cap, 31.987 - Be1",Component,91032AD7BB,Rhea,Cesium Electronics,1490588195,B9CC46B098,000017E81E
ABC-720-1AD38773,"Faceplate, Thin 43K Ohm",Assembly,91032AD7BB,Rhea,,,,
ABC-720-63261365,"Board, 31.987 - Be1",N/A,91032AD7BB,Rhea,,,,
ABC-720-6C2775B7,"Cap, 31.987 - Be1",N/A,91032AD7BB,Rhea,,,,
ABC-740-71F976F3,"Cap, 24.987 - Aba7",N/A,91032AD7BB,Rhea,,,,
ABC-740-C0FD86A5,"Cap, 24.987 - Aba7",N/A,91032AD7BB,Rhea,,,,
ABC-740-D92FE298,"Faceplate, Thin 43K Ohm",N/A,91032AD7BB,Rhea,,,,
ABC-745-8A11AEE0,"Board, 31.987 - Be1",N/A,91032AD7BB,Rhea,,,,
ABC-810-86DFB043,"Board, 31.987 - Be1",N/A,91032AD7BB,Rhea,,,,
ABC-910-2134C5A4,"Board, 31.987 - Be1",Assembly,91032AD7BB,Rhea,,,,
ABC-910-52AE234C,"Faceplate, Thin 43K Ohm",N/A,91032AD7BB,Rhea,,,,
ABC-910-623D98EF,"Cap, 31.987 - Be1",N/A,91032AD7BB,Rhea,,,,
ABC-920-76DC7215,"Cap, 24.987 - Aba7",N/A,91032AD7BB,Rhea,,,,
ABC-920-86DFB043,"Heatsink, 24.987 - Aba7",N/A,91032AD7BB,Rhea,,,,
ABC-920-88C0D8D9,"Screw, Thick 23K Ohm",N/A,91032AD7BB,Rhea,,,,
ABC-920-9EFD9DE0,"Faceplate, Thin 43K Ohm",N/A,91032AD7BB,Rhea,,,,
ABC-930-86DFB043,"Faceplate, Thin 43K Ohm",N/A,91032AD7BB,Rhea,,,,
ABC-CVN-AB7F7B95,"Screw, Thick 23K Ohm",N/A,91032AD7BB,Rhea,,,,
ABC-MLG-9C770297,"Heatsink, 24.987 - Aba7",N/A,91032AD7BB,Rhea,,,,
ABC-MPI002310-x,"Heatsink, 24.987 - Aba7",N/A,91032AD7BB,Rhea,,,,
ABC-MPI006026-x,"Heatsink, 24.987 - Aba7",N/A,91032AD7BB,Rhea,,,,
ABC-MPI012883-x,"Board, 31.987 - Be1",N/A,91032AD7BB,Rhea,,,,
ABC-MPI014338-x,"Screw, Thick 23K Ohm",N/A,91032AD7BB,Rhea,,,,
ABC-SPI001564-x,"Cap, 24.987 - Aba7",N/A,91032AD7BB,Rhea,,,,
ABC-SSJ100017-x,"Screw, Thick 23K Ohm",N/A,91032AD7BB,Rhea,,,,
ABC-SSJ100031-x,"Faceplate, Thin 43K Ohm",N/A,91032AD7BB,Rhea,,,,
ABC-000004-285157AC,"Screw, 31.987 - Be1",Component,92CFCEB39D,Iris,Kelv,1193274981,D5CFF47630,000035BA3A
ABC-000030-19FFB103,"Cap, 5"" dim",Component,92CFCEB39D,Iris,Electronica,481989692,EE2EF596E9,000FE1A50B
ABC-000030-87455062,"Cap, 5"" dim",N/A,92CFCEB39D,Iris,,,,
ABC-000030-C44B3F8F,"Cap, 5"" dim",Component,92CFCEB39D,Iris,Circuits R Us,1485594365,752AC56921,0000397A48
ABC-000030-F9722A9A,"Cap, 5"" dim",N/A,92CFCEB39D,Iris,,,,
ABC-000030-x,"Cap, 5"" dim",Component,92CFCEB39D,Iris,Qualarius,401723396,74C582666E,00002861DA
ABC-000064 REV 00A-x,"Meter, 17.386 - Av2",N/A,92CFCEB39D,Iris,,,,
ABC-000064-x,"Meter, 17.386 - Av2",N/A,92CFCEB39D,Iris,,,,
ABC-000081-x,"Bolt, 2"" dim",N/A,92CFCEB39D,Iris,,,,
ABC-000097 Rev 001-x,"Power Port, 4"" dim",N/A,92CFCEB39D,Iris,,,,
ABC-000101-285157AC,"Screw, 31.987 - Be1",Component,92CFCEB39D,Iris,Parts Store,415497922,D87FAFA878,00182D197E
ABC-000101-E193A01E,"Screw, 31.987 - Be1",Component,92CFCEB39D,Iris,Sigmmund,891496558,6EEF664840,0001226520
ABC-000151-285157AC,"Nano Film, 8.3 % nevi2",N/A,92CFCEB39D,Iris,,,,
ABC-100-6B50CE41,"Cap, 5"" dim",N/A,92CFCEB39D,Iris,,,,
ABC-100-826AAE5B,"Cap, 5"" dim",N/A,92CFCEB39D,Iris,,,,
ABC-100-8F102B2B,"Screw, 3"" dim",N/A,92CFCEB39D,Iris,,,,
ABC-100009-x,"Meter, 17.386 - Av2",N/A,92CFCEB39D,Iris,,,,
ABC-110-4EC9F4EB,"Power Port, 4"" dim",N/A,92CFCEB39D,Iris,,,,
ABC-120-1F4858CC,"Screw, 3"" dim",N/A,92CFCEB39D,Iris,,,,
ABC-190-63D450C9,"Nano Film, 33"" dim",N/A,92CFCEB39D,Iris,,,,
ABC-210-0A620481,"Power Port, Thin 43K Ohm",N/A,92CFCEB39D,Iris,,,,
ABC-210-3044D692,"Bolt, 2"" dim",N/A,92CFCEB39D,Iris,,,,
ABC-210-A59F1BCC,"Board, 4"" dim",N/A,92CFCEB39D,Iris,,,,
ABC-210-CA0D5B58,"Meter, 17.386 - Av2",N/A,92CFCEB39D,Iris,,,,
ABC-210-CB050940,"Screw, 3"" dim",N/A,92CFCEB39D,Iris,,,,
ABC-220-195999FE,"Meter, 17.386 - Av2",N/A,92CFCEB39D,Iris,,,,
ABC-220-32C5898F,"Screw, 31.987 - Be1",N/A,92CFCEB39D,Iris,,,,
ABC-220-435F10D9,"Screw, 3"" dim",N/A,92CFCEB39D,Iris,,,,
ABC-220-53CAFA51,"Screw, 31.987 - Be1",N/A,92CFCEB39D,Iris,,,,
ABC-220-5AFE5729,"Bolt, 2"" dim",N/A,92CFCEB39D,Iris,,,,
ABC-220-6D13A8FA,"Bolt, 2"" dim",N/A,92CFCEB39D,Iris,,,,
ABC-220-86DFB043,"Meter, 17.386 - Av2",N/A,92CFCEB39D,Iris,,,,
ABC-220-89FD7010,"Meter, 17.386 - Av2",N/A,92CFCEB39D,Iris,,,,
ABC-220-C0C20327,"Power Port, 4"" dim",N/A,92CFCEB39D,Iris,,,,
ABC-220-C32B8D0B,"Meter, 17.386 - Av2",N/A,92CFCEB39D,Iris,,,,
ABC-220-CB10FB13,"Cap, 5"" dim",N/A,92CFCEB39D,Iris,,,,
ABC-220-F08E7502,"Nano Film, 8.3 % nevi2",N/A,92CFCEB39D,Iris,,,,
ABC-220-F330172B,"Bolt, 2"" dim",N/A,92CFCEB39D,Iris,,,,
ABC-240-2D1B5B35,"Power Port, Thin 43K Ohm",N/A,92CFCEB39D,Iris,,,,
ABC-240-42EFCED5,"Board, 4"" dim",N/A,92CFCEB39D,Iris,,,,
ABC-240-DAE6F640,"Cap, 5"" dim",N/A,92CFCEB39D,Iris,,,,
ABC-250-5D97172A,"Cap, 5"" dim",N/A,92CFCEB39D,Iris,,,,
ABC-250-C430C12D,"Screw, 3"" dim",N/A,92CFCEB39D,Iris,,,,
ABC-310-1E771139,"Cap, 5"" dim",N/A,92CFCEB39D,Iris,,,,
ABC-310-30AC34CD,"Screw, 31.987 - Be1",N/A,92CFCEB39D,Iris,,,,
ABC-310-35590410,"Power Port, Thin 43K Ohm",N/A,92CFCEB39D,Iris,,,,
ABC-310-52AE234C,"Cap, 5"" dim",N/A,92CFCEB39D,Iris,,,,
ABC-310-53CAFA51,"Nano Film, 8.3 % nevi2",N/A,92CFCEB39D,Iris,,,,
ABC-310-786DE586,"Nano Film, 33"" dim",N/A,92CFCEB39D,Iris,,,,
ABC-310-8FBBB1AB,"Power Port, Thin 43K Ohm",N/A,92CFCEB39D,Iris,,,,
ABC-310-9A1E6B06,"Nano Film, 33"" dim",N/A,92CFCEB39D,Iris,,,,
